CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS
0806730008,Centelles,2019,PRIMÀRIES,301,7.58,1
0806730008,Centelles,2019,CUP-TSP-AMUNT,250,6.29,1
0806730008,Centelles,2019,PSC-CP,1714,43.17,6
0806730008,Centelles,2019,ARAJUNTS - AM,899,22.64,3
0806730008,Centelles,2019,fC,312,7.85,1
0826870005,Cercs,1979,PSC-PSOE,423,33.33,4
0826870005,Cercs,1979,CiU,844,66.51,7
0826870005,Cercs,1983,P.B.,625,55.41,5
0826870005,Cercs,1983,CiU,488,43.26,4
0826870005,Cercs,1987,P.B.,755,66.52,6
0826870005,Cercs,1987,CiU,368,32.42,3
0826870005,Cercs,1991,P.B.,455,39.22,4
0826870005,Cercs,1991,ACI,149,12.84,1
0826870005,Cercs,1991,CiU,478,41.21,4
0826870005,Cercs,1991,IC,72,6.21,0
0826870005,Cercs,1995,PB,512,47.18,4
0826870005,Cercs,1995,CIU,559,51.52,5
0826870005,Cercs,1999,PSCPMC,312,33.65,3
0826870005,Cercs,1999,CIU,593,63.96,6
0826870005,Cercs,2003,CIU,645,67.47,7
0826870005,Cercs,2003,PSC-PM,159,16.63,1
0826870005,Cercs,2003,IDC,133,13.91,1
0826870005,Cercs,2007,PSC-PM,232,26.13,2
0826870005,Cercs,2007,CIU,471,53.04,6
0826870005,Cercs,2007,PIBER,125,14.08,1
0826870005,Cercs,2007,EPMC-EPM,45,5.07,0
0826870005,Cercs,2011,CLAM-AM,225,27.37,2
0826870005,Cercs,2011,PSC-PM,153,18.61,2
0826870005,Cercs,2011,CiU,422,51.34,5
0826870005,Cercs,2015,CiU,410,58.07,6
0826870005,Cercs,2015,P.I.B.E.R.,97,13.74,1
0826870005,Cercs,2015,CLAM-AM,181,25.64,2
0826870005,Cercs,2019,JUNTS,333,47.98,5
0826870005,Cercs,2019,TfC-AM,265,38.18,3
0826870005,Cercs,2019,P.I.B.E.R.,72,10.37,1
0826650006,Cerdanyola del Vallès,1979,E.C.,686,4.43,0
0826650006,Cerdanyola del Vallès,1979,CC-UCD,1382,8.92,2
0826650006,Cerdanyola del Vallès,1979,PSUC,4579,29.57,7
0826650006,Cerdanyola del Vallès,1979,C.C.,431,2.78,0
0826650006,Cerdanyola del Vallès,1979,PSC-PSOE,4938,31.88,8
0826650006,Cerdanyola del Vallès,1979,V.C.,699,4.51,0
0826650006,Cerdanyola del Vallès,1979,ERC-FNC,351,2.27,0
0826650006,Cerdanyola del Vallès,1979,CiU,2377,15.35,4
0826650006,Cerdanyola del Vallès,1983,AP-PDP-UL,1671,8.14,2
0826650006,Cerdanyola del Vallès,1983,PSC-PSOE,12728,61.99,16
0826650006,Cerdanyola del Vallès,1983,PSUC,1518,7.39,2
0826650006,Cerdanyola del Vallès,1983,CiU,3047,14.84,4
0826650006,Cerdanyola del Vallès,1983,PCC,1479,7.2,1
0826650006,Cerdanyola del Vallès,1987,A.P.,1277,5.74,1
0826650006,Cerdanyola del Vallès,1987,PH,237,1.07,0
0826650006,Cerdanyola del Vallès,1987,PSC-PSOE,11149,50.12,14
0826650006,Cerdanyola del Vallès,1987,C.D.S.,1248,5.61,1
0826650006,Cerdanyola del Vallès,1987,PTC-UC,424,1.91,0
0826650006,Cerdanyola del Vallès,1987,IC,3008,13.52,3
0826650006,Cerdanyola del Vallès,1987,CiU,4643,20.87,6
0826650006,Cerdanyola del Vallès,1991,IC,2086,10.49,3
0826650006,Cerdanyola del Vallès,1991,ERC,564,2.84,0
0826650006,Cerdanyola del Vallès,1991,P.O.R.E.,97,0.49,0
0826650006,Cerdanyola del Vallès,1991,PP,1200,6.03,1
0826650006,Cerdanyola del Vallès,1991,PSC-PSOE,9982,50.19,15
0826650006,Cerdanyola del Vallès,1991,C.D.S.,430,2.16,0
0826650006,Cerdanyola del Vallès,1991,CiU,4601,23.13,6
0826650006,Cerdanyola del Vallès,1991,PEC-PCC,722,3.63,0
0826650006,Cerdanyola del Vallès,1995,GIEC,489,2.12,0
0826650006,Cerdanyola del Vallès,1995,ERC,1328,5.77,1
0826650006,Cerdanyola del Vallès,1995,PP,3289,14.3,4
0826650006,Cerdanyola del Vallès,1995,CIU,4059,17.65,5
0826650006,Cerdanyola del Vallès,1995,PSC (PSC-PSOE),8844,38.46,11
0826650006,Cerdanyola del Vallès,1995,IC-EV,3827,16.64,4
0826650006,Cerdanyola del Vallès,1995,UB,839,3.64,0
0826650006,Cerdanyola del Vallès,1999,ERC-AM,824,3.88,0
0826650006,Cerdanyola del Vallès,1999,EUiA-EV,902,4.25,0
0826650006,Cerdanyola del Vallès,1999,CIU,2834,13.35,4
0826650006,Cerdanyola del Vallès,1999,PSCPMC,9289,43.77,13
0826650006,Cerdanyola del Vallès,1999,PP,2809,13.23,4
0826650006,Cerdanyola del Vallès,1999,IC-V-EPM,3254,15.33,4
0826650006,Cerdanyola del Vallès,1999,INDEP,790,3.72,0
0826650006,Cerdanyola del Vallès,2003,ERC-AM,1989,7.61,2
0826650006,Cerdanyola del Vallès,2003,ICV-EPM,6474,24.77,7
0826650006,Cerdanyola del Vallès,2003,PP,3636,13.91,3
0826650006,Cerdanyola del Vallès,2003,PSC-PM,7965,30.48,8
0826650006,Cerdanyola del Vallès,2003,UADEP-ODEP,249,0.95,0
0826650006,Cerdanyola del Vallès,2003,PAISC,1391,5.32,1
0826650006,Cerdanyola del Vallès,2003,CIU,3951,15.12,4
0826650006,Cerdanyola del Vallès,2007,EV-OV,463,2.02,0
0826650006,Cerdanyola del Vallès,2007,PP,2163,9.45,3
0826650006,Cerdanyola del Vallès,2007,C'S,1011,4.42,0
0826650006,Cerdanyola del Vallès,2007,GP BELLATERRA,611,2.67,0
0826650006,Cerdanyola del Vallès,2007,PAS-CAV,986,4.31,0
0826650006,Cerdanyola del Vallès,2007,PSC-PM,7166,31.32,10
0826650006,Cerdanyola del Vallès,2007,ICV-EUIA-EPM,6400,27.97,9
0826650006,Cerdanyola del Vallès,2007,CIU,2653,11.6,3
0826650006,Cerdanyola del Vallès,2007,ESQUERRA-AM,923,4.03,0
0826650006,Cerdanyola del Vallès,2011,PxC,270,1.21,0
0826650006,Cerdanyola del Vallès,2011,SI,235,1.05,0
0826650006,Cerdanyola del Vallès,2011,CiU,2806,12.58,4
0826650006,Cerdanyola del Vallès,2011,C's,486,2.18,0
0826650006,Cerdanyola del Vallès,2011,GENT,275,1.23,0
0826650006,Cerdanyola del Vallès,2011,PP,3916,17.55,5
0826650006,Cerdanyola del Vallès,2011,(CxC) (cav),1875,8.4,2
0826650006,Cerdanyola del Vallès,2011,ERC-AM,1486,6.66,2
0826650006,Cerdanyola del Vallès,2011,ICV-EUiA-E,3852,17.26,5
0826650006,Cerdanyola del Vallès,2011,GBELLATERRA,867,3.89,0
0826650006,Cerdanyola del Vallès,2011,U.C.E.,92,0.41,0
0826650006,Cerdanyola del Vallès,2011,PSC-PM,5003,22.42,7
0826650006,Cerdanyola del Vallès,2015,COMPROMISxC,4606,18.55,5
0826650006,Cerdanyola del Vallès,2015,C's,3102,12.5,3
0826650006,Cerdanyola del Vallès,2015,ICV-EUiA-ME,2212,8.91,2
0826650006,Cerdanyola del Vallès,2015,CiU,2337,9.41,3
0826650006,Cerdanyola del Vallès,2015,PP,2492,10.04,3
0826650006,Cerdanyola del Vallès,2015,PSC-CP,4634,18.67,5
0826650006,Cerdanyola del Vallès,2015,ERC-AM,3772,15.19,4
0826650006,Cerdanyola del Vallès,2015,Bloc Municipal,238,0.96,0
0826650006,Cerdanyola del Vallès,2015,GP. BELLATERRA,658,2.65,0
0826650006,Cerdanyola del Vallès,2015,PENN,333,1.34,0
0826650006,Cerdanyola del Vallès,2019,GuanyemC-AMUNT,3080,10.78,3
0826650006,Cerdanyola del Vallès,2019,Cs,3704,12.97,3
0826650006,Cerdanyola del Vallès,2019,PP,1604,5.61,1
0826650006,Cerdanyola del Vallès,2019,GP. BELLATERRA,655,2.29,0
0826650006,Cerdanyola del Vallès,2019,JUNTS,1864,6.52,1
0826650006,Cerdanyola del Vallès,2019,CNV,197,0.69,0
0826650006,Cerdanyola del Vallès,2019,ERC-AM,5420,18.98,5
0826650006,Cerdanyola del Vallès,2019,F!,264,0.92,0
0826650006,Cerdanyola del Vallès,2019,eCPC-ECG,2879,10.08,3
0826650006,Cerdanyola del Vallès,2019,PSC-CP,8688,30.43,9
0806890004,Cervelló,1979,DPPP,249,15.86,2
0806890004,Cervelló,1979,CiU,546,34.78,4
0806890004,Cervelló,1979,P.I.C.,239,15.22,2
0806890004,Cervelló,1979,CC-UCD,56,3.57,0
0806890004,Cervelló,1979,G.R.L.P.,273,17.39,2
0806890004,Cervelló,1979,D.L.P.P.P.,206,13.12,1
0806890004,Cervelló,1983,BDE,395,21.25,2
0806890004,Cervelló,1983,CiU,312,16.78,2
0806890004,Cervelló,1983,IND/3,500,26.9,3
0806890004,Cervelló,1983,PLUP,553,29.75,4
0806890004,Cervelló,1983,AP-PDP-UL,76,4.09,0
0806890004,Cervelló,1987,C.D.S.,15,0.7,0
0806890004,Cervelló,1987,CiU,681,31.73,4
0806890004,Cervelló,1987,UPLP,327,15.24,2
0806890004,Cervelló,1987,LPI,341,15.89,2
0806890004,Cervelló,1987,A.P.,52,2.42,0
0806890004,Cervelló,1987,PLUP,569,26.51,3
0806890004,Cervelló,1987,PSC-PSOE,134,6.24,0
0806890004,Cervelló,1991,CP,429,17.72,3
0806890004,Cervelló,1991,CILP,349,14.42,2
0806890004,Cervelló,1991,UPC,600,24.78,4
0806890004,Cervelló,1991,IND/2,277,11.44,1
0806890004,Cervelló,1991,GRUP IND/1,207,8.55,1
0806890004,Cervelló,1991,CiU,367,15.16,2
0806890004,Cervelló,1991,PP,121,5,0
0806890004,Cervelló,1995,IC-EV,134,3.67,0
0806890004,Cervelló,1995,UPC,638,17.51,3
0806890004,Cervelló,1995,PP,293,8.04,1
0806890004,Cervelló,1995,GFLP,471,12.93,2
0806890004,Cervelló,1995,CIU,975,26.77,4
0806890004,Cervelló,1995,PSC (PSC-PSOE),343,9.41,1
0806890004,Cervelló,1995,UPS,137,3.76,0
0806890004,Cervelló,1995,ERC,141,3.87,0
0806890004,Cervelló,1995,TPLP,455,12.49,2
0806890004,Cervelló,1999,CIU,898,30.34,4
0806890004,Cervelló,1999,IC-V-EPM,137,4.62,0
0806890004,Cervelló,1999,PSCPMC,901,30.44,5
0806890004,Cervelló,1999,PP,141,4.76,0
0806890004,Cervelló,1999,UPC,820,27.71,4
0806890004,Cervelló,2003,CDE,26,0.76,0
0806890004,Cervelló,2003,ICV-EPM,173,5.04,0
0806890004,Cervelló,2003,ERC-AM,624,18.17,2
0806890004,Cervelló,2003,UPC,214,6.23,1
0806890004,Cervelló,2003,CIU,643,18.72,3
0806890004,Cervelló,2003,PSC-PM,1493,43.46,6
0806890004,Cervelló,2003,PP,214,6.23,1
0806890004,Cervelló,2007,ESQUERRA-AM,877,25.95,4
0806890004,Cervelló,2007,CIU,848,25.09,3
0806890004,Cervelló,2007,PP,273,8.08,1
0806890004,Cervelló,2007,PSC-PM,1275,37.72,5
0806890004,Cervelló,2011,CiU,868,25.79,4
0806890004,Cervelló,2011,PSC-PM,1096,32.57,5
0806890004,Cervelló,2011,ICV-EUiA-E,382,11.35,2
0806890004,Cervelló,2011,SI,149,4.43,0
0806890004,Cervelló,2011,PP,361,10.73,1
0806890004,Cervelló,2011,ESQ-GDC-AM,362,10.76,1
0806890004,Cervelló,2015,PP,192,4.97,0
0806890004,Cervelló,2015,ERC-AM,878,22.72,4
0806890004,Cervelló,2015,CSP,345,8.93,1
0806890004,Cervelló,2015,C's,406,10.51,1
0806890004,Cervelló,2015,CiU,522,13.51,2
0806890004,Cervelló,2015,ICV-EUiA-ME,194,5.02,0
0806890004,Cervelló,2015,M'estimo Ce,1164,30.12,5
0806890004,Cervelló,2015,MILLOR,104,2.69,0
0806890004,Cervelló,2019,PODEMOS,208,4.65,0
0806890004,Cervelló,2019,Cs,316,7.06,1
0806890004,Cervelló,2019,JxCAT-JUNTS,185,4.13,0
0806890004,Cervelló,2019,PP,89,1.99,0
0806890004,Cervelló,2019,M'estimo Cervel,1875,41.94,6
0806890004,Cervelló,2019,ERC - SUMEN- ME,1625,36.35,6
0806890004,Cervelló,2019,CeC-ECG,133,2.97,0
2507290004,Cervera,1979,CC-UCD,312,9.78,1
2507290004,Cervera,1979,CiU,2031,63.67,9
2507290004,Cervera,1979,P.I.C.,640,20.06,3
2507290004,Cervera,1979,CD,194,6.08,0
2507290004,Cervera,1983,CiU,1973,55.64,8
2507290004,Cervera,1983,AP-PDP-UL,386,10.89,1
2507290004,Cervera,1983,P.I.C.,452,12.75,1
2507290004,Cervera,1983,PCC,237,6.68,1
2507290004,Cervera,1983,IND/1,476,13.42,2
2507290004,Cervera,1987,CiU,2111,61.14,9
2507290004,Cervera,1987,ERC,841,24.36,3
2507290004,Cervera,1987,A.P.,246,7.12,1
2507290004,Cervera,1987,IC,165,4.78,0
2507290004,Cervera,1991,CiU,1711,47.24,7
2507290004,Cervera,1991,PP,433,11.95,1
2507290004,Cervera,1991,ERC,343,9.47,1
2507290004,Cervera,1991,PSC-PSOE,662,18.28,3
2507290004,Cervera,1991,C.D.S.,429,11.84,1
2507290004,Cervera,1995,ERC,705,17.61,2
2507290004,Cervera,1995,CIU,1079,26.96,4
2507290004,Cervera,1995,PSC (PSC-PSOE),713,17.81,2
2507290004,Cervera,1995,AIPN,659,16.46,2
2507290004,Cervera,1995,PP,806,20.13,3
2507290004,Cervera,1999,ERC-AM,446,11.38,1
2507290004,Cervera,1999,AIPN,726,18.53,2
2507290004,Cervera,1999,PP,746,19.04,3
2507290004,Cervera,1999,CIU,1054,26.9,4
2507290004,Cervera,1999,PSCPMC,905,23.1,3
2507290004,Cervera,2003,ICV-EPM,172,4.02,0
2507290004,Cervera,2003,ERC-AM,615,14.36,2
2507290004,Cervera,2003,PLPC,394,9.2,1
2507290004,Cervera,2003,CIU,1344,31.38,4
2507290004,Cervera,2003,PP,558,13.03,2
2507290004,Cervera,2003,IS,572,13.36,2
2507290004,Cervera,2003,PSC-PM-IC,575,13.43,2
2507290004,Cervera,2007,ESQUERRA-AM,482,12,2
2507290004,Cervera,2007,ICV-EPM,192,4.78,0
2507290004,Cervera,2007,PP,269,6.69,1
2507290004,Cervera,2007,PSC-PM-INCE,552,13.74,2
2507290004,Cervera,2007,PXC,639,15.9,2
2507290004,Cervera,2007,SIF,486,12.1,2
2507290004,Cervera,2007,INSE,390,9.71,1
2507290004,Cervera,2007,CIU,906,22.55,3
2507290004,Cervera,2011,PP,214,5.85,0
2507290004,Cervera,2011,AMC-AM,271,7.41,1
2507290004,Cervera,2011,PxCat,290,7.93,1
2507290004,Cervera,2011,CiU,1109,30.33,5
2507290004,Cervera,2011,SiF,512,14,2
2507290004,Cervera,2011,PSC-PM,873,23.87,4
2507290004,Cervera,2011,ICV-EUiA-E,127,3.47,0
2507290004,Cervera,2011,PxC,143,3.91,0
2507290004,Cervera,2015,ME-ICV-E,609,16.54,2
2507290004,Cervera,2015,SiF,214,5.81,1
2507290004,Cervera,2015,PC-PSC-CP,313,8.5,1
2507290004,Cervera,2015,ERC-AM,456,12.38,2
2507290004,Cervera,2015,PP,222,6.03,1
2507290004,Cervera,2015,CUP-PA,419,11.38,1
2507290004,Cervera,2015,PxC,174,4.73,0
2507290004,Cervera,2015,CiU,992,26.94,4
2507290004,Cervera,2015,InSe,236,6.41,1
2507290004,Cervera,2019,SIF-FIC,474,12.38,2
2507290004,Cervera,2019,CUP-AMUNT,557,14.55,2
2507290004,Cervera,2019,PP,216,5.64,0
2507290004,Cervera,2019,ERC-MES-AM,1160,30.31,4
2507290004,Cervera,2019,PSC-CP,466,12.17,2
2507290004,Cervera,2019,Cs,126,3.29,0
2507290004,Cervera,2019,JUNTS,752,19.65,3
2507350006,Cervià de les Garrigues,1979,APM,260,44.6,4
2507350006,Cervià de les Garrigues,1979,AID,322,55.23,5
2507350006,Cervià de les Garrigues,1983,CiU,322,91.22,7
2507350006,Cervià de les Garrigues,1987,CiU,427,91.24,7
2507350006,Cervià de les Garrigues,1991,CiU,347,92.29,7
2507350006,Cervià de les Garrigues,1995,ERC,217,35.28,2
2507350006,Cervià de les Garrigues,1995,CIU,387,62.92,5
2507350006,Cervià de les Garrigues,1999,CIU,291,56.28,4
2507350006,Cervià de les Garrigues,1999,ERC-AM,192,37.13,3
2507350006,Cervià de les Garrigues,2003,ERC-AM,229,49.25,4
2507350006,Cervià de les Garrigues,2003,CIU,221,47.53,3
2507350006,Cervià de les Garrigues,2007,CIU,334,67.47,5
2507350006,Cervià de les Garrigues,2007,IPC,119,24.04,2
2507350006,Cervià de les Garrigues,2011,PSC-PM,40,7.86,0
2507350006,Cervià de les Garrigues,2011,IperC,288,56.58,4
2507350006,Cervià de les Garrigues,2011,CiU,179,35.17,3
2507350006,Cervià de les Garrigues,2015,INDEPENDENT,299,94.03,7
2507350006,Cervià de les Garrigues,2019,IXC - AM,310,87.07,7
1705020002,Cervià de Ter,1979,PSC-PSOE,263,93.93,7
1705020002,Cervià de Ter,1983,PSC-PSOE,253,89.72,7
1705020002,Cervià de Ter,1987,CiU,149,37.72,3
1705020002,Cervià de Ter,1987,PSC-PSOE,246,62.28,4
1705020002,Cervià de Ter,1991,IND/1,197,48.05,3
1705020002,Cervià de Ter,1991,CiU,205,50,4
1705020002,Cervià de Ter,1995,PSC (PSC-PSOE),136,30.97,2
1705020002,Cervià de Ter,1995,CIU,286,65.14,5
1705020002,Cervià de Ter,1999,CIU,301,88.52,7
1705020002,Cervià de Ter,2003,CIU,265,72.01,7
1705020002,Cervià de Ter,2007,ESQUERRA-AM,284,54.51,4
1705020002,Cervià de Ter,2007,CIU,226,43.38,3
1705020002,Cervià de Ter,2011,CiU,298,80.32,7
1705020002,Cervià de Ter,2015,CiU,263,79.7,7
1705020002,Cervià de Ter,2019,JxCAT ¿ JUNTS,195,33.62,3
1705020002,Cervià de Ter,2019,ERC-AM,184,31.72,2
1705020002,Cervià de Ter,2019,ACR-AMUNT,179,30.86,2
1705190004,Cistella,1979,CC-UCD,61,61,5
1705190004,Cistella,1983,CiU,60,64.52,5
1705190004,Cistella,1987,CiU,85,66.93,5
1705190004,Cistella,1991,CiU,55,51.89,5
1705190004,Cistella,1995,ERC,74,47.13,3
1705190004,Cistella,1995,CIU,80,50.95,2
1705190004,Cistella,1999,ERC-AM,106,58.25,4
1705190004,Cistella,1999,CIU,71,39.01,1
1705190004,Cistella,2003,CIU,10,5.41,0
1705190004,Cistella,2003,PSC-PM,52,28.11,1
1705190004,Cistella,2003,ERC-AM,118,63.78,4
1705190004,Cistella,2007,FCIU,5,2.81,0
1705190004,Cistella,2007,ERC-AM,107,60.11,3
1705190004,Cistella,2007,PSC-PM,106,59.55,2
1705190004,Cistella,2007,VC-IPCV-EPM,32,17.98,0
1705190004,Cistella,2011,CiU,117,89.31,7
1705190004,Cistella,2015,CiU,123,89.78,7
1705190004,Cistella,2019,JUNTS,132,86.84,7
2507400000,Ciutadilla,1979,A.E. CIND.,83,100,7
2507400000,Ciutadilla,1983,AP-PDP-UL,94,96.91,7
2507400000,Ciutadilla,1987,CiU,122,73.05,5
2507400000,Ciutadilla,1987,PSC-PSOE,44,26.35,2
2507400000,Ciutadilla,1991,CiU,90,78.26,5
2507400000,Ciutadilla,1995,PSC (PSC-PSOE),90,56.6,1
2507400000,Ciutadilla,1995,ERC,1,0.62,0
2507400000,Ciutadilla,1995,PP,23,14.46,0
2507400000,Ciutadilla,1995,CIU,105,66.03,4
2507400000,Ciutadilla,1999,PSCPMC,67,32.84,0
2507400000,Ciutadilla,1999,CIU,88,43.14,4
2507400000,Ciutadilla,1999,PP,32,15.69,0
2507400000,Ciutadilla,1999,AIPN,78,38.24,1
2507400000,Ciutadilla,1999,ERC-AM,64,31.37,0
2507400000,Ciutadilla,2003,CIU,107,56.61,3
2507400000,Ciutadilla,2003,PP,52,27.51,0
2507400000,Ciutadilla,2003,IC-AM,83,43.92,2
2507400000,Ciutadilla,2007,PSC,2,1.18,0
2507400000,Ciutadilla,2007,AEI,46,27.22,0
2507400000,Ciutadilla,2007,ESQUERRA-AM,93,55.03,3
2507400000,Ciutadilla,2007,CIU,68,40.24,2
2507400000,Ciutadilla,2007,PP,4,2.37,0
2507400000,Ciutadilla,2011,PP,23,15.97,0
2507400000,Ciutadilla,2011,JCF-AM,104,72.22,5
2507400000,Ciutadilla,2011,CiU,32,22.22,0
2507400000,Ciutadilla,2011,IC-PM,1,0.69,0
2507400000,Ciutadilla,2015,CiU,47,32.19,1
2507400000,Ciutadilla,2015,JCF-AM,106,72.6,4
2507400000,Ciutadilla,2015,CP,3,2.05,0
2507400000,Ciutadilla,2015,PP,3,2.05,0
2507400000,Ciutadilla,2019,PSC-CP,11,7.38,0
2507400000,Ciutadilla,2019,CF-AM,115,77.18,5
2507400000,Ciutadilla,2019,JxCAT - JUNTS,26,17.44,0
2507530008,Clariana de Cardener,1979,ECLARIANA,76,52.41,4
2507530008,Clariana de Cardener,1979,A.E. C.IND.,69,47.59,1
2507530008,Clariana de Cardener,1983,CiU,108,91.53,5
2507530008,Clariana de Cardener,1987,CiU,60,52.63,4
2507530008,Clariana de Cardener,1987,A.IND. CL,52,45.61,1
2507530008,Clariana de Cardener,1991,CiU,63,52.94,4
2507530008,Clariana de Cardener,1991,UMS,52,43.7,1
2507530008,Clariana de Cardener,1991,PSC-PSOE,0,0,0
2507530008,Clariana de Cardener,1995,CIU,87,83.65,5
2507530008,Clariana de Cardener,1995,PSC (PSC-PSOE),1,0.96,0
2507530008,Clariana de Cardener,1999,PSCPMC,3,3.3,0
2507530008,Clariana de Cardener,1999,CIU,57,62.64,5
2507530008,Clariana de Cardener,2003,PP,2,2.3,0
2507530008,Clariana de Cardener,2003,CIU,55,63.22,5
2507530008,Clariana de Cardener,2007,CIU,52,65.82,5
2507530008,Clariana de Cardener,2011,ICC-AM,55,48.25,1
2507530008,Clariana de Cardener,2011,PM,3,2.63,0
2507530008,Clariana de Cardener,2011,CiU,54,47.37,4
2507530008,Clariana de Cardener,2015,PP,0,0,0
2507530008,Clariana de Cardener,2015,CiU,53,50.48,3
2507530008,Clariana de Cardener,2015,ICC - AM,49,46.67,2
2507530008,Clariana de Cardener,2015,PSC-CP,0,0,0
2507530008,Clariana de Cardener,2019,JUNTS,54,44.62,1
2507530008,Clariana de Cardener,2019,PSC-CP,0,0,0
2507530008,Clariana de Cardener,2019,ICC - AM,65,53.71,4
2507660009,Cogul,1979,A.E. IND/1,64,64.65,5
2507660009,Cogul,1979,A.E. IND/2,35,35.35,2
2507660009,Cogul,1983,PSC-PSOE,85,100,7
2507660009,Cogul,1987,CiU,32,91.43,5
2507660009,Cogul,1991,CiU,67,89.33,5
2507660009,Cogul,1995,CIU,87,84.46,5
2507660009,Cogul,1995,PP,2,1.94,0
2507660009,Cogul,1995,PSC (PSC-PSOE),10,9.7,0
2507660009,Cogul,1999,ERC-AM,71,50.71,3
2507660009,Cogul,1999,CIU,53,37.86,2
2507660009,Cogul,1999,PSCPMC,7,5,0
2507660009,Cogul,1999,PP,5,3.57,0
2507660009,Cogul,2003,A-AM,94,49.74,3
2507660009,Cogul,2003,PSC-PM,0,0,0
2507660009,Cogul,2003,PP,0,0,0
2507660009,Cogul,2003,CIU,94,49.74,2
2507660009,Cogul,2007,CIU,59,44.36,2
2507660009,Cogul,2007,TFC-AM,77,57.89,3
2507660009,Cogul,2007,PSC-PM,5,3.76,0
2507660009,Cogul,2011,CiU,47,28.83,2
2507660009,Cogul,2011,IC-PM,8,4.91,0
2507660009,Cogul,2011,TFC-AM,66,40.49,3
2507660009,Cogul,2015,PP,0,0,0
2507660009,Cogul,2015,CP,2,3.23,0
2507660009,Cogul,2015,CiU,53,85.48,5
2507660009,Cogul,2019,IxC - AM,44,50,3
2507660009,Cogul,2019,JxCAT-JUNTS,39,44.31,2
2507660009,Cogul,2019,IxC - CP,0,0,0
1705450006,Colera,1979,PSC-PSOE,84,29.89,2
1705450006,Colera,1979,PSUC,48,17.08,1
1705450006,Colera,1979,C.I.D.S.M.C,104,37.01,3
1705450006,Colera,1979,CiU,44,15.66,1
1705450006,Colera,1983,CiU,102,38.93,3
1705450006,Colera,1983,PSC-PSOE,157,59.92,4
1705450006,Colera,1987,CiU,162,56.84,4
1705450006,Colera,1987,PSC-PSOE,118,41.4,3
1705450006,Colera,1991,CiU,191,59.32,5
1705450006,Colera,1991,IND/1,33,10.25,0
1705450006,Colera,1991,PSC-PSOE,95,29.5,2
1705450006,Colera,1995,CIU,184,81.77,7
1705450006,Colera,1999,PSCPMC,224,47.35,3
1705450006,Colera,1999,CIU,244,51.58,4
1705450006,Colera,2003,ERC-AM,59,10.14,0
1705450006,Colera,2003,CIU,201,34.54,3
1705450006,Colera,2003,PSC-PM,316,54.3,4
1705450006,Colera,2007,PSC-PM,228,66.47,5
1705450006,Colera,2007,FCIU,109,31.78,2
1705450006,Colera,2011,PSC-PM,224,91.8,7
1705450006,Colera,2015,CiU,176,92.63,7
1705450006,Colera,2019,JUNTS,194,83.62,7
0806920002,Collbató,1979,A.E. UNIOC,56,19.44,2
0806920002,Collbató,1979,A.E.C.R.L.,83,28.82,4
0806920002,Collbató,1979,A.E.U.F.C.,149,51.74,1
0806920002,Collbató,1983,A.E. UNIOC,214,54.59,4
0806920002,Collbató,1983,PCU,175,44.64,3
0806920002,Collbató,1987,PCU,101,21.31,1
0806920002,Collbató,1987,CiU,285,60.13,5
0806920002,Collbató,1987,PSC-PSOE,79,16.67,1
0806920002,Collbató,1991,CiU,289,80.06,9
0806920002,Collbató,1995,CIU,255,27.96,3
0806920002,Collbató,1995,ERC,213,23.35,2
0806920002,Collbató,1995,PP,53,5.81,0
0806920002,Collbató,1995,PSC (PSC-PSOE),380,41.66,4
0806920002,Collbató,1999,ERC-AM,162,13.34,1
0806920002,Collbató,1999,CIU,247,20.34,2
0806920002,Collbató,1999,PSCPMC,757,62.35,6
0806920002,Collbató,1999,PP,16,1.31,0
0806920002,Collbató,2003,CIU,251,15.78,2
0806920002,Collbató,2003,GIC-EPM,420,26.4,3
0806920002,Collbató,2003,PP,68,4.27,0
0806920002,Collbató,2003,ERC-AM,160,10.06,1
0806920002,Collbató,2003,PSC-PM,685,43.05,5
0806920002,Collbató,2007,GIC-EPM,444,26.21,3
0806920002,Collbató,2007,ERC-AM,160,9.45,1
0806920002,Collbató,2007,CIU,222,13.11,1
0806920002,Collbató,2007,PSC-PM,689,40.67,6
0806920002,Collbató,2007,PP,103,6.08,0
0806920002,Collbató,2011,PP,147,8.45,1
0806920002,Collbató,2011,GIC-E,408,23.45,3
0806920002,Collbató,2011,CUP-PA,33,1.9,0
0806920002,Collbató,2011,ERC-AM,167,9.6,1
0806920002,Collbató,2011,PSC-PM,560,32.18,4
0806920002,Collbató,2011,SI,36,2.07,0
0806920002,Collbató,2011,CiU,263,15.11,2
0806920002,Collbató,2011,ApC,75,4.31,0
0806920002,Collbató,2015,PP,94,5.07,0
0806920002,Collbató,2015,SdeC-CP,687,37.04,5
0806920002,Collbató,2015,CCC,66,3.56,0
0806920002,Collbató,2015,ERC-AM,500,26.95,3
0806920002,Collbató,2015,CiU,197,10.62,1
0806920002,Collbató,2015,GIC-FC-E,277,14.93,2
0806920002,Collbató,2019,ERC-GIC-AM,1018,46.12,6
0806920002,Collbató,2019,Cs,199,9.01,1
0806920002,Collbató,2019,JUNTS,414,18.75,2
0806920002,Collbató,2019,PP,31,1.4,0
0806920002,Collbató,2019,SDEC-CP,507,22.97,2
4304580001,Colldejou,1979,PTC-UC,0,0,0
